dataset,dataset_label,image,image_stem,model,model_label,pll_score,wer,cer,levenshtein,gt_source,gt_file,prediction_file,gt_chars,pred_chars
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,ashkenazy,ashkenazy,8185.8906258791685,0.7462932454695222,0.2620117525060491,786.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/ashkenazy__362_6a32d_default.xml,2924,2669
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,biblia9,biblia9,8550.860132873058,0.943986820428336,0.4866920152091255,1433.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/biblia9__362_6a32d_default.xml,2924,2266
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,italian_7,italian 7,7994.370852235705,0.7232289950576606,0.22537158658831663,684.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/italian_7__362_6a32d_default.xml,2924,2703
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,prenumeranten,prenumeranten,8032.960811809637,0.9950576606260296,0.6453508468717594,1894.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/prenumeranten__362_6a32d_default.xml,2924,2114
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,sephardi,sephardi,8086.164154320955,0.7413509060955519,0.24611130314552368,751.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/sephardi__362_6a32d_default.xml,2924,2691
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,sinai_no_voc_61,sinai no voc 61,7693.043323348276,0.9621087314662273,0.4244728655375043,1256.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/sinai_no_voc_61__362_6a32d_default.xml,2924,2223
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,362_6a32d_default.jpg,362_6a32d_default,vat44,vat44,8668.043511152267,0.9703459637561779,0.3937089526443139,1166.0,gt,datasets/neubauer147amitaitanchuma2/gt/362_6a32d_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/vat44__362_6a32d_default.xml,2924,2316
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,ashkenazy,ashkenazy,9295.889892876148,0.7876506024096386,0.2911802853437095,918.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/ashkenazy__791_bedca_default.xml,3107,2887
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,biblia9,biblia9,8975.739226579666,0.9503012048192772,0.4675745784695201,1466.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/biblia9__791_bedca_default.xml,3107,2472
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,italian_7,italian 7,8907.264254442416,0.7650602409638554,0.26394293125810636,836.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/italian_7__791_bedca_default.xml,3107,2897
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,prenumeranten,prenumeranten,8861.903039216995,0.9879518072289156,0.561284046692607,1745.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/prenumeranten__791_bedca_default.xml,3107,2398
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,sephardi,sephardi,8877.73078095913,0.7530120481927711,0.2691309987029831,866.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/sephardi__791_bedca_default.xml,3107,2945
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,sinai_no_voc_61,sinai no voc 61,8480.017271470279,0.8975903614457831,0.3553826199740597,1113.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/sinai_no_voc_61__791_bedca_default.xml,3107,2489
neubauer147amitaitanchuma2,Neubauer 147 Amitai Tanchuma 2,791_bedca_default.jpg,791_bedca_default,vat44,vat44,9246.137481294572,0.9578313253012049,0.4088845654993515,1283.0,gt,datasets/neubauer147amitaitanchuma2/gt/791_bedca_default.txt,analysis_results/full_run_20260613/predictions/neubauer147amitaitanchuma2/vat44__791_bedca_default.xml,3107,2457
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,ashkenazy,ashkenazy,7897.305419976357,0.7448630136986302,0.25821943110454376,746.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/ashkenazy__435_a56d4_default.xml,2759,2496
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,biblia9,biblia9,8126.507364884019,0.9503424657534246,0.49464351680827484,1384.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/biblia9__435_a56d4_default.xml,2759,2170
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,italian_7,italian 7,7461.865093255416,0.6472602739726028,0.2116734392316217,622.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/italian_7__435_a56d4_default.xml,2759,2554
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,prenumeranten,prenumeranten,7569.428811350372,0.9811643835616438,0.5973402290358331,1660.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/prenumeranten__435_a56d4_default.xml,2759,2057
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,sephardi,sephardi,7368.745882997289,0.678082191780822,0.20945696342814923,623.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/sephardi__435_a56d4_default.xml,2759,2574
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,sinai_no_voc_61,sinai no voc 61,7452.284225821495,0.928082191780822,0.38825267824159587,1098.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/sinai_no_voc_61__435_a56d4_default.xml,2759,2156
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,435_a56d4_default.jpg,435_a56d4_default,vat44,vat44,8039.5875313431025,0.9246575342465754,0.3697820465459919,1047.0,gt,datasets/oppaddfol3test2/gt/435_a56d4_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/vat44__435_a56d4_default.xml,2759,2193
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,ashkenazy,ashkenazy,99999.0,0.647239263803681,0.20345423143350605,645.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/ashkenazy__436_324b3_default.xml,2956,2699
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,biblia9,biblia9,99999.0,0.9401840490797546,0.4514680483592401,1357.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/biblia9__436_324b3_default.xml,2956,2349
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,italian_7,italian 7,99999.0,0.5659509202453987,0.16234887737478412,525.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/italian_7__436_324b3_default.xml,2956,2736
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,prenumeranten,prenumeranten,99999.0,0.9815950920245399,0.6027633851468048,1797.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/prenumeranten__436_324b3_default.xml,2956,2207
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,sephardi,sephardi,99999.0,0.5552147239263804,0.1692573402417962,562.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/sephardi__436_324b3_default.xml,2956,2719
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,sinai_no_voc_61,sinai no voc 61,99999.0,0.8895705521472392,0.35129533678756475,1074.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/sinai_no_voc_61__436_324b3_default.xml,2956,2343
oppaddfol3test2,Oppenheim Add. Fol. 3 test 2,436_324b3_default.jpg,436_324b3_default,vat44,vat44,99999.0,0.941717791411043,0.3464594127806563,1061.0,gt,datasets/oppaddfol3test2/gt/436_324b3_default.txt,analysis_results/full_run_20260613/predictions/oppaddfol3test2/vat44__436_324b3_default.xml,2956,2343
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,ashkenazy,ashkenazy,15335.95074628247,0.9913867355727821,0.7555674327454124,4251.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/ashkenazy__MsParm3122_F12284_0139.tif.xml,5641,5666
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,biblia9,biblia9,16049.497288280632,0.9913867355727821,0.7616247995724211,4282.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/biblia9__MsParm3122_F12284_0139.tif.xml,5641,5736
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,italian_7,italian 7,15803.295029538218,0.9991386735572783,0.7728487439871726,4344.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/italian_7__MsParm3122_F12284_0139.tif.xml,5641,5886
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,prenumeranten,prenumeranten,18804.865097687813,0.9948320413436692,0.75877427400677,4294.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/prenumeranten__MsParm3122_F12284_0139.tif.xml,5641,5704
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,sephardi,sephardi,14740.562777555268,0.9974160206718347,0.7646534829859255,4293.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/sephardi__MsParm3122_F12284_0139.tif.xml,5641,5778
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,sinai_no_voc_61,sinai no voc 61,16552.988991546445,0.9939707149009475,0.7744521646178514,4356.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/sinai_no_voc_61__MsParm3122_F12284_0139.tif.xml,5641,5916
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0139.tif.jpg,MsParm3122_F12284_0139.tif,vat44,vat44,15809.790672330186,0.983634797588286,0.7514698022447889,4232.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0139.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/vat44__MsParm3122_F12284_0139.tif.xml,5641,5494
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,ashkenazy,ashkenazy,16345.74266960207,0.9910496338486574,0.7631624978135386,4373.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/ashkenazy__MsParm3122_F12284_0140.tif.xml,5743,5960
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,biblia9,biblia9,17001.409173411783,0.9861676159479251,0.770509008221095,4410.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/biblia9__MsParm3122_F12284_0140.tif.xml,5743,5927
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,italian_7,italian 7,16488.561083454755,0.9959316517493898,0.7790799370299107,4449.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/italian_7__MsParm3122_F12284_0140.tif.xml,5743,6111
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,prenumeranten,prenumeranten,19401.27265113918,0.9943043124491456,0.7775056847997202,4461.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/prenumeranten__MsParm3122_F12284_0140.tif.xml,5743,5941
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,sephardi,sephardi,15520.092728426185,0.9975589910496339,0.7715585097078888,4412.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/sephardi__MsParm3122_F12284_0140.tif.xml,5743,6030
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,sinai_no_voc_61,sinai no voc 61,17333.23973691382,0.9934906427990235,0.7850271121217421,4494.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/sinai_no_voc_61__MsParm3122_F12284_0140.tif.xml,5743,6157
parma3122test2,Parma 3122 test 2,MsParm3122_F12284_0140.tif.jpg,MsParm3122_F12284_0140.tif,vat44,vat44,16290.070785704069,0.9788445890968267,0.7453209725380444,4273.0,gt,datasets/parma3122test2/gt/MsParm3122_F12284_0140.tif.txt,analysis_results/full_run_20260613/predictions/parma3122test2/vat44__MsParm3122_F12284_0140.tif.xml,5743,5599
printeditionmantoue1544,Print edition Mantoue 1544,Mantoue1544_-006.png,Mantoue1544_-006,ashkenazy,ashkenazy,99999.0,0.9778142974527527,0.7379950928846828,4217.0,gt,datasets/printeditionmantoue1544/gt/Mantoue1544_-006.txt,analysis_results/full_run_20260613/predictions/printeditionmantoue1544/ashkenazy__Mantoue1544_-006.xml,5721,5610
printeditionmantoue1544,Print edition Mantoue 1544,Mantoue1544_-006.png,Mantoue1544_-006,biblia9,biblia9,99999.0,0.9737058340180772,0.7500876270592359,4289.0,gt,datasets/printeditionmantoue1544/gt/Mantoue1544_-006.txt,analysis_results/full_run_20260613/predictions/printeditionmantoue1544/biblia9__Mantoue1544_-006.xml,5721,5600
printeditionmantoue1544,Print edition Mantoue 1544,Mantoue1544_-006.png,Mantoue1544_-006,italian_7,italian 7,99999.0,0.9720624486442071,0.7406239046617595,4234.0,gt,datasets/printeditionmantoue1544/gt/Mantoue1544_-006.txt,analysis_results/full_run_20260613/predictions/printeditionmantoue1544/italian_7__Mantoue1544_-006.xml,5721,5678
